year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate
2020,12.8,Вологодская область,29522.0,99.6,42775.0,105.4,43.1,2.3,54.6,57.45,5.15,10698.0,92728.5,2787.5,5225.416666666667,7135.416666666667,14204.5,63375.666666666664,544379.2,1245769.0,23.0,36.0,182920.0,25.9,1554870357.5,45.4,74.43474673073419,62.6,1248.120925709341,0.4942084942084943,8.587466857820349,2.1499345672088244,3.3651149747616373,2.237573739593777,4.194530981800532,5.727720521755371,11.402194146747911,50.8727273408366
2015,13.6,Калининградская область,25510.0,97.2,28262.0,90.8,35.349999999999994,8.35,55.3,83.9,6.1,12413.0,70281.66666666667,2795.166666666667,4424.791666666667,5893.416666666666,11244.958333333332,45954.75,359639.7,958782.0,13.0,62.0,145944.0,10.0,460103294.5,43.699999999999996,73.30307271795536,90.0,479.8831168086176,1.3599999999999999,12.9466343756975,1.0472891323612343,4.994763554338194,2.915330770359338,4.615013284215459,6.1467744144828185,11.728378644293835,47.93034287251951
2016,14.1,Калининградская область,25663.0,94.6,29451.0,97.1,35.349999999999994,8.35,55.3,83.6,6.5,12179.0,70281.66666666667,2795.166666666667,4424.791666666667,5893.416666666666,11244.958333333332,45954.75,425021.5,957533.0,8.0,47.0,153165.0,8.4,465551196.84000003,43.699999999999996,73.39868878322383,90.1,486.1985924662649,1.6785714285714284,12.719143883291752,0.6568683799983579,3.8591017324903523,2.919133509410816,4.621033078407393,6.154792228222595,11.743677067352595,47.99286290916344
2017,13.8,Калининградская область,26463.0,100.7,30580.0,100.4,35.9,10.6,53.5,82.7,6.3,10935.98,72364.08333333333,3022.0833333333335,4457.083333333333,5922.75,12170.583333333334,46791.583333333336,450993.6,955449.0,5.0,45.0,158572.0,9.7,1034330675.6,46.5,75.73830035232999,89.0,1082.5597971215627,1.4226804123711343,11.44590658423422,0.45720639576882915,4.114857561919463,3.1629980598999357,4.664909726561368,6.198917995623001,12.73807742049375,48.97339714975193
2018,13.6,Калининградская область,27461.0,101.8,33385.0,106.3,34.8,14.9,50.3,79.1,4.2,10340.99,70929.16666666667,2874.25,4451.166666666667,5916.333333333333,11583.5,46103.916666666664,494096.4,954093.0,5.0,42.0,170470.0,9.3,1278541120.2,49.699999999999996,74.34198413222472,83.3,1340.0592187554043,1.4623655913978493,10.83855557057855,0.4835127004281021,4.061506683596058,3.0125469948946275,4.66533835450702,6.201002767375227,12.14085000099571,48.32224601445212
2019,13.5,Калининградская область,28952.0,101.4,35637.0,101.7,36.8,6.0,57.1,83.15,6.199999999999999,9306.0,69634.16666666667,2716.0833333333335,4398.416666666667,5807.666666666667,10906.416666666666,45805.583333333336,515933.0,947887.0,9.0,47.0,179949.0,9.3,1343800113.22,42.8,73.46251891487769,89.35000000000001,1417.679652975513,1.4516129032258063,9.817625940644824,0.9671179883945842,5.050505050505051,2.8654083591539217,4.6402331360876,6.126960984449272,11.506030430490835,48.32388600469606
2020,13.5,Калининградская область,29518.0,99.2,36647.0,99.2,29.1,6.1,64.8,83.15,6.199999999999999,9286.0,67765.83333333333,2619.0,4372.583333333333,5870.5,10320.416666666666,44583.333333333336,530036.9,942098.0,5.0,30.0,183286.0,12.6,1303663777.26,35.2,71.93076870276057,89.35000000000001,1383.787862048322,1.0714285714285714,9.856724035079154,0.5384449709239716,3.230669825543829,2.7799655662149796,4.641325353979451,6.231305023468896,10.954716671372475,47.32345608772478
2015,10.3,Ленинградская область,25541.0,102.8,33996.0,92.2,19.0,6.4,62.1,42.1,9.5,16105.0,139347.7083333333,4420.083333333333,7696.958333333334,9991.625,21085.791666666668,96064.54166666666,478065.2,1686716.0,31.0,66.0,175173.0,12.5,964509391.8,25.4,82.61480197812395,51.6,571.8267875564113,0.8240000000000001,9.54813969868075,1.9248680533995652,4.098106178205526,2.6205261189988907,4.5632805601733395,5.923715077108416,12.501091865297221,56.95359602130213
2016,9.7,Ленинградская область,28524.0,104.3,36319.0,99.3,19.0,6.4,62.1,41.6,8.9,16336.0,139347.7083333333,4420.083333333333,7696.958333333334,9991.625,21085.791666666668,96064.54166666666,534152.5,1680358.0,18.0,52.0,191917.0,17.5,1016348436.39,25.4,82.92739305156003,50.5,604.8404187619543,0.5542857142857143,9.721737867763894,1.1018609206660137,3.1831537708129285,2.6304414495799904,4.580546724765397,5.9461287416133946,12.548392465573805,57.16909234024337
2017,9.0,Ленинградская область,29668.0,101.0,39333.0,104.2,31.5,6.4,62.1,34.8,9.5,14991.0,144254.33333333334,4885.166666666667,7699.416666666667,9939.0,23307.916666666668,98422.83333333331,556083.1,1672685.0,20.0,48.0,205604.0,17.1,2065393034.8,37.9,86.24118308786971,44.3,1234.7770409850032,0.5263157894736842,8.962237360889826,1.3341338136215062,3.201921152691615,2.9205538799395385,4.6030284642157175,5.941943641510505,13.934432763291754,58.84122433891218
2018,8.4,Ленинградская область,31341.0,104.4,43631.0,107.9,19.0,17.0,64.1,35.3,8.6,14023.0,141081.66666666666,4560.833333333333,7755.25,10060.583333333334,21901.916666666668,96803.08333333331,626840.0,1667150.0,11.0,35.0,221479.0,16.4,2510788660.2,36.0,84.62445890691698,43.9,1506.0364455507902,0.5121951219512195,8.411360705395436,0.7844255865364045,2.4958995935249235,2.735706645072929,4.651800977716462,6.034599966009858,13.13734017135031,58.065011146767425
2019,8.8,Ленинградская область,32306.0,100.7,46387.0,102.2,0.0,0.0,0.0,38.45,9.2,13476.0,137613.75,4279.333333333333,7694.5,10044.25,20269.666666666668,95326.0,657679.7,1673287.0,13.0,27.0,235709.0,16.5,2652269945.2,0.0,82.24157003550498,47.650000000000006,1585.065768872883,0.5333333333333333,8.05360945253265,0.964677945978035,2.003561887800534,2.5574413315428455,4.598434100067712,6.002706051024122,12.113682032231571,56.96930652063872
2020,8.7,Ленинградская область,33149.0,100.8,48286.0,101.1,19.0,6.4,62.1,38.45,9.2,13267.0,131260.58333333334,3795.25,7342.666666666667,9756.25,18478.5,91887.91666666669,661328.6,1681445.0,14.0,38.0,255646.0,16.7,2594670989.6,25.4,78.06415513640549,47.650000000000006,1543.1197509285169,0.5209580838323353,7.89023726616095,1.0552498680937665,2.8642496419687946,2.2571359753069533,4.36687888492735,5.802300997059078,10.989654731495827,54.648184547616296
2015,12.7,Мурманская область,36747.0,93.8,45989.0,92.0,40.4,4.35,55.65,97.5,14.4,9099.0,28471.75,1521.25,2364.583333333333,3062.958333333333,4555.75,16968.041666666664,525475.7,941062.0,1.0,53.0,201079.0,16.4,311293148.9,44.75,30.25491412893093,111.9,330.78920294305794,0.774390243902439,9.66886347552021,0.10990218705352237,5.8248159138366855,1.6165247348208727,2.512675395811682,3.254789092890089,4.841073170524365,18.03073725925249
2016,12.0,Мурманская область,37359.0,94.2,48986.0,99.2,40.4,4.35,55.65,74.1,9.2,8566.0,28471.75,1521.25,2364.583333333333,3062.958333333333,4555.75,16968.041666666664,614565.5,922875.0,1.0,32.0,203655.0,18.1,326203992.77,44.75,30.851144521197345,83.3,353.4649792983882,0.6629834254143646,9.281863741026683,0.1167406023815083,3.7356992762082655,1.6483814167682513,2.5621924240372023,3.3189308772405073,4.93647568738995,18.38606709106506
2017,11.3,Мурманская область,39273.0,100.2,51932.0,101.7,42.3,2.8,54.8,66.0,8.9,7820.0,29210.916666666668,1629.8333333333333,2288.8333333333335,2961.5,4807.083333333333,17523.666666666668,634409.5,905735.0,1.0,41.0,216425.0,25.9,672639239.8,45.099999999999994,32.25106313288839,74.9,742.6446364554753,0.43629343629343637,8.633871938260087,0.12787723785166238,5.242966751918159,1.7994593709344713,2.52704525422263,3.2697201720149933,5.307383874238417,19.34745446147788
2018,9.9,Мурманская область,41564.0,102.0,58045.0,108.4,38.5,5.9,55.5,48.3,6.2,7397.0,28440.833333333332,1535.8333333333333,2333.1666666666665,3005.25,4639.75,16926.833333333332,693988.6,889809.0,3.0,39.0,225992.0,24.4,697879318.4,44.4,31.96285195287228,54.5,784.3023821966287,0.40573770491803285,8.313019985187832,0.405569825604975,5.272407732864675,1.726025847494612,2.622098300496698,3.3774102082581767,5.214321275689501,19.022996320933295
2019,10.6,Мурманская область,44237.0,100.8,63715.0,104.8,36.9,6.2,56.9,70.05,9.05,6686.99,28502.666666666668,1505.0,2396.0,3120.6666666666665,4471.75,17009.25,828365.9,873145.0,1.0,33.0,240353.0,21.2,1066731927.2,43.1,32.64368079375896,79.1,1221.7122324470736,0.5,7.658510327608816,0.14954411476613544,4.93495578728247,1.7236541467911972,2.744103213097481,3.5740531832246267,5.121428857749858,19.4804413928958
2020,10.1,Мурманская область,46355.0,100.4,69135.0,105.1,43.7,0.4,55.8,70.05,9.05,6481.0,28342.583333333332,1506.6666666666667,2444.75,3250.75,4408.916666666667,16731.5,1072337.1,856939.0,0.0,25.0,242844.0,22.8,2018215171.98,44.1,33.07421337263601,79.1,2355.1444991767207,0.44298245614035087,7.562965391935715,0.0,3.8574294090418144,1.7581959353777419,2.852886844921284,3.7934438740680494,5.144959754039281,19.52472696422966
2015,13.9,Новгородская область,25631.0,96.5,26346.0,90.8,34.599999999999994,7.85,58.55,92.6,10.7,7364.0,59504.916666666664,2015.9583333333335,3503.416666666667,4404.0,9692.208333333334,39889.33333333333,379255.5,718565.0,23.0,21.0,173380.0,18.0,207782287.7,42.449999999999996,82.81076404593414,103.3,289.16282827579965,0.7722222222222223,10.248203015732745,3.123302552960348,2.8517110266159698,2.805533714184985,4.875573770872039,6.128881868724472,13.488283361050613,55.51249133110203
2016,14.8,Новгородская область,25285.0,91.8,27914.0,99.0,34.599999999999994,7.85,58.55,95.3,10.9,7255.0,59504.916666666664,2015.9583333333335,3503.416666666667,4404.0,9692.208333333334,39889.33333333333,412072.9,710261.0,5.0,27.0,176740.0,18.8,216708962.20999998,42.449999999999996,83.77894417216582,106.2,305.11172964586257,0.7872340425531915,10.214554931215426,0.6891798759476223,3.7215713301171607,2.8383345465023893,4.9325764284772315,6.200537548872879,13.645981312972744,56.16151433534057
2017,13.9,Новгородская область,25757.0,97.6,29311.0,101.4,30.4,11.0,58.5,81.1,12.8,6233.99,63250.833333333336,2287.4166666666665,3564.8333333333335,4644.166666666667,10963.583333333334,41790.833333333336,420289.0,700859.0,11.0,26.0,183565.0,25.0,411957299.4,41.4,90.24758665199896,93.89999999999999,587.7891264862119,0.556,8.89478482833209,1.7645199944177006,4.17068362316911,3.263733028564471,5.086377336002439,6.62639227956931,15.64306562851206,59.62801837935067
2018,13.6,Новгородская область,25292.0,94.2,31462.0,104.0,24.0,12.0,64.0,55.2,9.4,5847.99,60766.166666666664,2089.0,3543.0,4473.333333333333,10189.333333333334,40471.5,429668.2,692138.0,9.0,19.0,191135.0,23.9,454573854.6,36.0,87.79487135031839,64.60000000000001,656.767659917531,0.5690376569037657,8.4491676515377,1.5389903197508887,3.248979563918543,3.0181842349358075,5.118921371171645,6.463065650684305,14.721534337564666,58.47316575596196
2019,13.8,Новгородская область,26003.0,97.7,32174.0,98.0,38.8,4.7,56.5,86.85,10.8,5184.0,58243.666666666664,1942.9166666666667,3463.8333333333335,4334.666666666667,9195.083333333334,39307.166666666664,457123.3,682965.0,9.0,19.0,201392.0,21.9,454100281.70000005,43.5,85.28060247108807,97.64999999999999,664.8953924432438,0.6301369863013699,7.5904328918758655,1.736111111111111,3.6651234567901234,2.844826113588056,5.071758191610599,6.34683573340752,13.463476654489373,57.55370577799252
2020,13.6,Новгородская область,26268.0,96.8,34169.0,102.4,40.1,1.3,58.6,86.85,10.8,4885.99,55812.25,1845.8333333333333,3402.1666666666665,4311.916666666667,8401.916666666666,37850.416666666664,471333.3,674519.0,8.0,12.0,204547.0,25.3,464736714.4,41.4,82.74377741768579,97.64999999999999,688.989805179691,0.5375494071146245,7.243665486072297,1.637334501298611,2.4560017519479165,2.7365179236364483,5.043841117398719,6.3925799965110945,12.456160118049551,56.11467826208997
2015,19.0,Псковская область,21524.0,92.7,21553.0,87.8,36.05,7.25,58.85,99.4,10.6,7183.0,48415.875,2200.5,3745.041666666667,4517.75,8006.333333333333,29927.958333333332,208464.5,793239.0,18.0,37.0,156702.0,18.1,93549859.3,43.3,61.035671468498144,110.0,117.93401396048353,1.0497237569060773,9.055278421761916,2.505916747876932,5.151051092858137,2.7740693536248218,4.721202142943889,5.695320073773478,10.093216966555266,37.728803466966866
2016,19.0,Псковская область,22032.0,95.0,22399.0,97.1,36.05,7.25,58.85,106.3,5.4,7140.0,48415.875,2200.5,3745.041666666667,4517.75,8006.333333333333,29927.958333333332,247111.3,781844.0,21.0,33.0,154488.0,16.8,98224207.74000001,43.3,61.92523700380127,111.7,125.6314657911297,1.130952380952381,9.132256562690255,2.941176470588235,4.621848739495799,2.8145000792997066,4.790011391871866,5.7783266227022265,10.24032074599707,38.27868261869802
2017,17.7,Псковская область,23285.0,101.0,23659.0,101.7,38.1,5.2,56.7,93.2,6.4,6103.99,49813.666666666664,2444.1666666666665,3729.25,4422.25,8503.583333333334,30714.416666666668,259414.7,769653.0,14.0,19.0,166753.0,23.8,224563734.0,43.300000000000004,64.72224062878553,99.60000000000001,291.7727001648795,0.7436974789915966,7.930833765346201,2.293581739157502,3.1127180745708953,3.1756735394608566,4.845365378943498,5.745771146217841,11.04859376021835,39.906836803944984
2018,17.0,Псковская область,23880.0,98.6,26871.0,110.2,34.1,3.7,62.1,85.9,4.6,5869.0,48660.083333333336,2246.6666666666665,3760.8333333333335,4471.416666666667,8161.083333333333,30020.083333333332,285469.3,758119.0,8.0,17.0,177129.0,23.2,245751679.8,37.800000000000004,64.18528401653742,90.5,324.15976884895383,0.7327586206896552,7.741528704596508,1.3630942238882264,2.896575225762481,2.963474951381863,4.960742750588408,5.898040633022872,10.764910697836795,39.59811498370748
2019,16.2,Псковская область,25524.0,101.4,29441.0,104.9,38.0,10.1,51.9,96.30000000000001,5.9,5327.99,48171.666666666664,2154.3333333333335,3765.8333333333335,4564.083333333333,7851.583333333333,29835.833333333332,313959.2,746750.0,12.0,18.0,192571.0,21.3,287488597.8,48.1,64.508425398951,102.20000000000002,384.9864048208905,0.7605633802816901,7.134904586541681,2.252256479460359,3.378384719190539,2.8849458765762748,5.042963954915747,6.111929472157125,10.514339917419932,39.95424617788193
2020,16.2,Псковская область,26436.0,99.8,31496.0,103.9,29.6,9.3,61.0,96.30000000000001,5.9,4995.0,47071.166666666664,2081.0833333333335,3728.1666666666665,4653.75,7482.5,29125.666666666668,325659.6,734520.0,10.0,10.0,200916.0,24.7,285448003.4,38.900000000000006,64.08425456987783,102.20000000000002,388.6184220987856,0.6558704453441295,6.800359418395686,2.002002002002002,2.002002002002002,2.8332561854453706,5.075650311314418,6.335770298970756,10.186924794423568,39.65265297972372
2015,8.5,Санкт-Петербург,37428.0,97.0,44187.0,92.5,25.7,0.0,64.6,22.0,9.4,70725.0,588233.6666666667,12959.666666666666,19922.916666666664,27837.208333333336,60986.75,466527.2083333334,650339.7,4741923.0,0.0,310.0,219750.0,13.8,2461012326.5,25.7,124.0496032235586,31.4,518.9903603453704,0.6159420289855072,14.914835183953851,0.0,4.383174266525274,2.7329981247410946,4.201442466836063,5.870447144193049,12.861185219582858,98.38354784194796
2016,8.3,Санкт-Петербург,39853.0,100.4,48703.0,103.0,25.7,0.0,64.6,22.1,11.3,72878.99,588233.6666666667,12959.666666666666,19922.916666666664,27837.208333333336,60986.75,466527.2083333334,780400.7,4714844.0,0.0,287.0,234947.0,12.6,2293376136.02,25.7,124.76206353098146,33.400000000000006,486.41612236163064,0.6587301587301588,15.457349172104104,0.0,3.938034816344189,2.7486946899338913,4.22557282206297,5.904163177685908,12.935051509657583,98.94859900631567
2017,7.3,Санкт-Петербург,42338.0,103.1,53740.0,105.7,26.6,0.0,73.4,16.6,9.7,66557.99,612952.6666666666,13805.833333333334,19191.25,27040.416666666668,65920.91666666667,486994.25,805573.1,4688414.0,0.0,246.0,249460.0,12.8,5026340764.8,26.6,130.7377434387549,26.3,1072.0769891054842,0.5703125,14.196269783342514,0.0,3.6960250752764616,2.9446702730034793,4.093335187549563,5.76749763708296,14.060387300837057,103.87185304028185
2018,6.5,Санкт-Петербург,44999.0,104.2,60421.0,109.1,25.7,9.8,64.6,14.7,9.4,63989.99,595871.5833333334,13262.416666666666,19692.25,27493.5,62437.5,472985.9166666667,891448.8,4656474.0,0.0,239.0,263120.0,17.0,5825740704.4,35.5,127.96626445961759,24.1,1251.1056014486496,0.38235294117647056,13.742155545161424,0.0,3.7349591709578327,2.848167232688654,4.229004607348822,5.904360251984656,13.408750913244658,101.5759814543508
2019,6.4,Санкт-Петербург,47169.0,101.1,65872.0,104.7,0.0,0.0,0.0,19.3,9.55,58996.99,580595.75,12656.75,20153.583333333332,28180.916666666668,59536.0,460068.5,950587.3,4662038.0,0.0,214.0,278027.0,18.4,6015180470.799999,0.0,124.53689781164374,28.85,1290.2469844304142,0.3478260869565218,12.654763860783632,0.0,3.6273036980361204,2.7148534610829,4.322912711851198,6.044763398896935,12.770380679007765,98.68398756080497
2020,5.9,Санкт-Петербург,49207.0,101.1,68667.0,101.0,25.7,0.0,64.6,19.3,9.55,55439.0,561072.1666666666,12656.916666666666,20622.166666666668,28600.833333333332,56502.0,442690.25,971158.0,4686491.0,0.0,191.0,283494.0,19.8,5751453550.2,25.7,119.72116593559373,28.85,1227.2409250759256,0.297979797979798,11.829533013079509,0.0,3.4452280885297353,2.700723561971348,4.400342743999011,6.102824764484415,12.056355170638332,94.46091969450065
2015,13.9,Республика Адыгея,23028.0,91.3,22087.0,91.8,39.0,10.75,50.45,57.0,5.0,5612.99,33668.791666666664,1464.125,2446.208333333333,3775.0,6970.208333333333,18972.375,187211.1,449052.0,25.0,19.0,162621.0,17.6,47860567.99999999,49.75,74.97748961515964,62.0,106.58134915332744,0.7897727272727272,12.499643693826103,4.453954131398773,3.385005139863068,3.2604798553396934,5.447494573753893,8.406598790340539,15.522051640641468,42.249839662221746
2016,13.4,Республика Адыгея,25081.0,102.2,23109.0,97.7,39.0,10.75,50.45,57.0,5.0,5451.0,33668.791666666664,1464.125,2446.208333333333,3775.0,6970.208333333333,18972.375,223469.4,447327.0,18.0,6.0,177115.0,15.5,53588506.5,49.75,75.26662076437744,62.0,119.79716516105668,0.864516129032258,12.185716489279654,3.3021463951568517,1.100715465052284,3.2730530462055722,5.468501416935112,8.439016647776683,15.58190838767464,42.41276515837408
2017,13.0,Республика Адыгея,26478.0,101.6,24490.0,101.7,38.5,10.7,50.8,61.5,4.9,4784.99,34271.916666666664,1580.1666666666667,2435.9166666666665,3832.0833333333335,7249.25,19174.5,241997.3,446628.0,16.0,16.0,190240.0,24.4,109433296.2,49.2,76.73481435706374,66.4,245.02112764985625,0.5327868852459017,10.71359162434957,3.3437896421936095,3.3437896421936095,3.5379928411713255,5.45401691489711,8.580033793970225,16.23106925674163,42.931701550283464
2018,12.8,Республика Адыгея,27553.0,102.3,27469.0,110.2,39.5,11.5,49.0,52.5,5.1,4511.0,33925.166666666664,1486.25,2517.6666666666665,3815.1666666666665,7083.833333333333,19022.25,264198.0,446828.0,7.0,11.0,209586.0,21.5,119703748.4,51.0,75.92444221639349,57.6,267.8967038771071,0.5953488372093023,10.095607258273878,1.5517623586787852,2.4384837064952336,3.3262239608977056,5.634532004857947,8.538333915212712,15.853602131767332,42.571750203657786
2019,12.6,Республика Адыгея,29115.0,102.7,30192.0,105.7,37.7,10.8,51.5,57.0,5.0,4201.0,33412.416666666664,1442.0,2456.5,3734.8333333333335,6856.583333333333,18922.5,288147.8,444848.0,4.0,16.0,221468.0,18.3,116162649.2,48.5,75.10973785802491,62.0,261.1288556990253,0.6885245901639344,9.443675142970182,0.9521542489883361,3.8086169959533445,3.2415566665467757,5.5221109232816605,8.395751657494994,15.413317207975156,42.537001402726325
2020,12.5,Республика Адыгея,30293.0,101.4,32161.0,102.9,44.6,5.4,50.1,57.0,5.0,4418.0,32716.25,1434.4166666666667,2388.6666666666665,3678.4166666666665,6609.666666666667,18605.083333333332,309184.1,443300.0,7.0,7.0,231447.0,20.2,122026289.0,50.0,73.80160162418227,62.0,275.2679652605459,0.6188118811881188,9.966162869388675,1.5844273426889997,1.5844273426889997,3.235769606737349,5.3883750657944205,8.297804346191443,14.91014361982104,41.969508985638015
2015,29.5,Республика Калмыкия,15276.0,101.4,20109.0,90.2,35.3,1.2,59.1,44.6,0.35,3823.0,21413.333333333336,1828.4583333333333,1926.125,2165.083333333333,5028.833333333334,10471.958333333332,185798.9,308347.0,20.0,13.0,64025.0,16.8,4979123.0,36.5,69.44557052065801,44.95,16.147791287088896,1.755952380952381,12.39836936957389,5.23149359142035,3.4004708344232277,5.929872297552216,6.246615014902042,7.021580665073222,16.309006844020967,33.96160278301178
2016,26.7,Республика Калмыкия,15696.0,96.0,21318.0,99.5,35.3,1.2,59.1,44.6,0.35,3492.0,21413.333333333336,1828.4583333333333,1926.125,2165.083333333333,5028.833333333334,10471.958333333332,249989.8,307281.0,8.0,15.0,67572.0,15.5,5327654.5,36.5,69.68648674448903,44.95,17.338053768374873,1.7225806451612902,11.364191082429437,2.2909507445589923,4.295532646048111,5.950443839135297,6.26828538048236,7.0459394929505335,16.365585029121014,34.07942024835031
2017,24.3,Республика Калмыкия,16261.0,98.8,22919.0,103.2,37.5,5.4,57.1,31.1,0.0,3028.0,21815.083333333332,1988.5833333333333,1905.0,2283.5,5390.166666666667,10247.833333333334,289676.6,297583.0,12.0,3.0,70974.0,25.0,8602362.6,42.9,73.30755901154748,31.1,28.907439605084967,0.972,10.175312433841988,3.963011889035667,0.9907529722589168,6.682449378268696,6.401575358807459,7.673489413037707,18.113153865196153,34.436890996237466
2018,23.6,Республика Калмыкия,17082.0,101.3,26049.0,110.6,36.8,2.1,61.1,58.1,0.7,3043.0,21429.916666666668,1857.3333333333333,1890.75,2169.4166666666665,5137.25,10375.166666666666,314225.2,291850.0,13.0,6.0,77850.0,25.4,9690543.8,38.9,73.42784535434869,58.800000000000004,33.20385060818914,0.9291338582677167,10.426589001199245,4.272099901413079,1.9717384160368059,6.363999771572154,6.478499229056022,7.433327622637199,17.602364228199416,35.549654502883904
2019,23.5,Республика Калмыкия,18508.0,102.6,28617.0,104.9,0.0,0.0,0.0,44.6,0.35,2821.0,21396.75,1799.5833333333333,1947.25,2160.75,4920.416666666667,10568.75,327149.3,292168.0,4.0,0.0,83234.0,23.5,9513774.61,0.0,73.23440623203088,44.95,32.56268520166479,1.0,9.655403740313792,1.4179369018078696,0.0,6.159412849228297,6.6648298239369135,7.395573779469347,16.841052636382724,36.173537143013604
2020,22.7,Республика Калмыкия,19811.0,102.4,32013.0,107.6,33.8,0.3,65.9,44.6,0.35,2772.0,21230.166666666668,1728.4166666666667,1974.5833333333333,2155.75,4641.583333333333,10729.833333333334,344933.1,293179.0,5.0,3.0,86002.0,24.3,11338618.9,34.099999999999994,72.4136676455908,44.95,38.67473079586191,0.934156378600823,9.454974605957453,1.8037518037518037,1.0822510822510822,5.895431346265138,6.735077660178025,7.353016416591911,15.831909288637089,36.598232933918645
2015,23.1,Республика Крым,21524.0,102.1,29640.0,103.6,43.55,5.9,50.8,55.45,14.7,23951.0,123856.04166666666,5383.041666666667,10594.958333333332,15483.458333333332,28754.333333333332,63702.20833333333,139873.3,1280138.0,88.0,62.0,112916.0,12.6,91276872.0,49.449999999999996,96.75210146614401,70.15,71.30236896334614,1.8333333333333335,18.709701610295138,3.6741680931902634,2.58861842929314,4.205047945351725,8.276418896504387,12.095147814792883,22.46190124293891,49.7619852963769
2016,23.3,Республика Крым,17825.0,102.1,24140.0,96.2,43.55,5.9,50.8,55.45,14.7,22995.0,123856.04166666666,5383.041666666667,10594.958333333332,15483.458333333332,28754.333333333332,63702.20833333333,189916.6,1280138.0,63.0,58.0,115133.0,10.2,117354076.18,49.449999999999996,96.75210146614401,70.15,91.67298852155002,2.2843137254901964,17.962907124075684,2.73972602739726,2.522287453794303,4.205047945351725,8.276418896504387,12.095147814792883,22.46190124293891,49.7619852963769
2017,19.4,Республика Крым,19818.0,106.4,26165.0,103.6,42.2,6.3,51.5,53.3,14.8,20962.0,123691.66666666669,6075.75,10615.166666666666,15608.583333333334,30587.0,60805.166666666664,201251.2,1280138.0,63.0,49.0,120177.0,13.6,261982992.68,48.5,96.62369734096377,68.1,204.65214897143903,1.4264705882352942,16.3747970921885,3.0054384123652325,2.337563209617403,4.746167991263442,8.292204954986623,12.19289118308599,23.893517730119722,47.49891548150798
2018,17.3,Республика Крым,21524.0,105.9,29640.0,110.5,44.9,5.5,49.6,57.6,14.6,20319.0,123717.33333333331,5589.916666666667,10622.083333333334,15514.25,29364.833333333332,62626.25,228692.9,1280138.0,43.0,37.0,133940.0,13.5,302770815.84,50.4,96.64374726266489,72.2,236.51420068773834,1.2814814814814814,15.872507495285664,2.1162458782420397,1.8209557556966387,4.366651616205961,8.297608018302194,12.119201211119424,22.938802951973408,48.92148346506392
2019,17.2,Республика Крым,22364.0,99.0,32748.0,105.3,40.2,7.5,52.3,55.45,14.7,19214.0,124125.58333333331,5176.166666666667,10574.75,15452.666666666666,28143.833333333332,64778.166666666664,245411.7,1280138.0,53.0,36.0,143660.0,13.0,312691240.2,47.7,96.96265819258026,70.15,244.26369672644668,1.323076923076923,15.009319307762132,2.7584053294472777,1.87363380868117,4.043444274497489,8.26063283802215,12.071094418466343,21.984999533904414,50.602487127689876
2020,17.2,Республика Крым,22950.0,99.5,34181.0,101.5,48.2,1.7,50.1,55.45,14.7,18868.0,123994.75,4893.75,10527.666666666666,15396.583333333334,27031.75,66145.0,270363.8,1280138.0,54.0,48.0,148071.0,15.5,342687807.96000004,49.900000000000006,96.86045566962312,70.15,267.6959889949365,1.1096774193548387,14.73903594768689,2.8619885520457915,2.5439898240407035,3.8228300386364595,8.223852949187249,12.027284037606364,21.116278088768553,51.67021055542449
2015,11.7,Краснодарский край,31304.0,97.4,26767.0,89.9,40.85,7.65,51.35,20.05,4.05,74172.0,427349.0833333334,18509.666666666668,27574.083333333336,39401.04166666667,76228.45833333334,266405.75,352601.2,5133449.0,188.0,210.0,211644.0,15.4,967535205.09,48.5,83.247945646939,24.1,188.47663726473178,0.7597402597402597,14.448765342754939,2.5346491937658415,2.8312570781426953,3.605697975506656,5.371453643219858,7.675354652723085,14.84936508248808,51.89605467980689
2016,11.6,Краснодарский край,32857.0,99.1,28734.0,100.3,40.85,7.65,51.35,20.05,4.05,73805.98,427349.0833333334,18509.666666666668,27574.083333333336,39401.04166666667,76228.45833333334,266405.75,407239.7,5132798.0,161.0,205.0,225159.0,16.1,984806982.9999999,48.5,83.25850410114198,24.1,191.8655250021528,0.7204968944099378,14.379287865994336,2.1813950576904477,2.7775527132083333,3.6061552912595953,5.372134912251239,7.676328128764599,14.85124844837715,51.902636729518676
2017,10.9,Краснодарский край,33403.0,98.5,30343.0,101.5,40.5,11.6,47.9,21.8,4.2,66954.0,423260.9090909091,19298.545454545456,26302.18181818182,37900.36363636364,78150.90909090909,261608.9090909091,433626.9,5131618.0,131.0,167.0,233909.0,23.3,2231040475.0,52.1,82.48098535216555,26.0,434.7635531327546,0.4678111587982833,13.047346860191075,1.9565671953878785,2.494249783433402,3.760713571147629,5.125514373474764,7.385655681378395,15.229292026590656,50.979809699574105
